Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Blacktown (NSW),2015-07-04 18:00:00 +1000,0.886,7.566,8.2,0.024
Blacktown (NSW),2015-07-04 19:00:00 +1000,0.081,6.44,7.4,
Blacktown (NSW),2015-07-04 20:00:00 +1000,0.711,4.983,7.1,
Blacktown (NSW),2015-07-04 21:00:00 +1000,0.33,4.331,8.8,
Blacktown (NSW),2015-07-04 22:00:00 +1000,0.134,3.762,8.4,
Blacktown (NSW),2015-07-04 23:00:00 +1000,0.54,3.224,6.3,
Blacktown (NSW),2015-07-05 00:00:00 +1000,0.962,5.32,4.3,
Blacktown (NSW),2015-07-05 01:00:00 +1000,0.705,2.232,4.7,
Blacktown (NSW),2015-07-05 02:00:00 +1000,0.817,1.971,2.5,
Blacktown (NSW),2015-07-05 03:00:00 +1000,0.68,2.164,1.6,
Blacktown (NSW),2015-07-05 04:00:00 +1000,0.743,2.337,1.3,
Blacktown (NSW),2015-07-05 05:00:00 +1000,0.534,1.991,1.2,
Blacktown (NSW),2015-07-05 06:00:00 +1000,0.191,1.913,1.2,
Blacktown (NSW),2015-07-05 07:00:00 +1000,0.215,1.535,1.3,
Blacktown (NSW),2015-07-05 08:00:00 +1000,17.444,0.873,3,0.171
Blacktown (NSW),2015-07-05 09:00:00 +1000,260.264,3.682,6.4,2.643
Blacktown (NSW),2015-07-05 10:00:00 +1000,477.96,8.668,9.2,9.688
Blacktown (NSW),2015-07-05 11:00:00 +1000,597.842,13.673,11.4,13.159
Blacktown (NSW),2015-07-05 12:00:00 +1000,655.648,15.58,13.5,14.27
Blacktown (NSW),2015-07-05 13:00:00 +1000,657.528,18.21,15.2,14.248
Blacktown (NSW),2015-07-05 14:00:00 +1000,591.779,18.637,16.4,10.739
Blacktown (NSW),2015-07-05 15:00:00 +1000,180.943,16.361,15.6,1.941
Blacktown (NSW),2015-07-05 16:00:00 +1000,32.233,13.168,13.9,1.014
Blacktown (NSW),2015-07-05 17:00:00 +1000,25.69,11.57,10.7,0.475
Blacktown (NSW),2015-07-05 18:00:00 +1000,1.021,8.151,8,0.037
Blacktown (NSW),2015-07-05 19:00:00 +1000,0.181,6.951,8.8,
Blacktown (NSW),2015-07-05 20:00:00 +1000,0.85,5.538,7.5,
Blacktown (NSW),2015-07-05 21:00:00 +1000,0.785,5.331,8.7,
Blacktown (NSW),2015-07-05 22:00:00 +1000,0.693,5.382,5.8,
Blacktown (NSW),2015-07-05 23:00:00 +1000,0.847,5.456,4.6,
Blacktown (NSW),2015-07-06 00:00:00 +1000,0.9,2.932,3.9,
Blacktown (NSW),2015-07-06 01:00:00 +1000,1,4.37,3.7,
Blacktown (NSW),2015-07-06 02:00:00 +1000,1,3.605,3,
Blacktown (NSW),2015-07-06 03:00:00 +1000,1,2.727,2.9,
Blacktown (NSW),2015-07-06 04:00:00 +1000,1,1.772,4,
Blacktown (NSW),2015-07-06 05:00:00 +1000,1,2.765,2.6,
Blacktown (NSW),2015-07-06 06:00:00 +1000,0.996,1.916,1.9,
Blacktown (NSW),2015-07-06 07:00:00 +1000,1.004,1.432,1.1,
Blacktown (NSW),2015-07-06 08:00:00 +1000,17.122,1.294,3.5,0.168
Blacktown (NSW),2015-07-06 09:00:00 +1000,255.274,4.338,7.3,2.622
Blacktown (NSW),2015-07-06 10:00:00 +1000,474.928,9.453,10.6,9.759
Blacktown (NSW),2015-07-06 11:00:00 +1000,598.235,14.689,11.8,13.287
Blacktown (NSW),2015-07-06 12:00:00 +1000,653.711,16.78,14,14.318
Blacktown (NSW),2015-07-06 13:00:00 +1000,653.737,17.689,15.1,14.153
Blacktown (NSW),2015-07-06 14:00:00 +1000,589.085,18.501,15.9,10.854
Blacktown (NSW),2015-07-06 15:00:00 +1000,185.477,16.174,16.2,2.01
Blacktown (NSW),2015-07-06 16:00:00 +1000,33.586,13.937,14.2,1.033
Blacktown (NSW),2015-07-06 17:00:00 +1000,21.217,13.234,12.2,0.332
Blacktown (NSW),2015-07-06 18:00:00 +1000,0.964,11.494,9.9,0.032
Blacktown (NSW),2015-07-06 19:00:00 +1000,0.027,9.567,9.1,
Blacktown (NSW),2015-07-06 20:00:00 +1000,0.191,7.596,8.3,
Blacktown (NSW),2015-07-06 21:00:00 +1000,0.454,7.346,5,
Blacktown (NSW),2015-07-06 22:00:00 +1000,0.417,5.85,4.2,
Blacktown (NSW),2015-07-06 23:00:00 +1000,0.694,4.602,4.5,
Blacktown (NSW),2015-07-07 00:00:00 +1000,1,5.627,7.8,
Blacktown (NSW),2015-07-07 01:00:00 +1000,0.739,2.621,7.5,
Blacktown (NSW),2015-07-07 02:00:00 +1000,0.66,2.877,7.4,
Blacktown (NSW),2015-07-07 03:00:00 +1000,0.426,2.985,4.1,
Blacktown (NSW),2015-07-07 04:00:00 +1000,0.91,2.497,3.9,
Blacktown (NSW),2015-07-07 05:00:00 +1000,0.87,1.98,2.5,
Blacktown (NSW),2015-07-07 06:00:00 +1000,0.981,2.581,3,
Blacktown (NSW),2015-07-07 07:00:00 +1000,0.965,2.735,7.8,
Blacktown (NSW),2015-07-07 08:00:00 +1000,16.997,2.613,5.2,0.174
Blacktown (NSW),2015-07-07 09:00:00 +1000,247.388,6.859,10.9,2.53
Blacktown (NSW),2015-07-07 10:00:00 +1000,461.395,13.291,12.7,9.3
Blacktown (NSW),2015-07-07 11:00:00 +1000,598.204,16.094,13.9,13.033
Blacktown (NSW),2015-07-07 12:00:00 +1000,313.084,15.346,14.1,6.805
Blacktown (NSW),2015-07-07 13:00:00 +1000,245.44,15.46,14.2,5.357
Blacktown (NSW),2015-07-07 14:00:00 +1000,135.267,15.36,12.1,2.991
Blacktown (NSW),2015-07-07 15:00:00 +1000,64.405,12.945,12.8,1.423
Blacktown (NSW),2015-07-07 16:00:00 +1000,59.885,12.506,11.2,1.357
Blacktown (NSW),2015-07-07 17:00:00 +1000,28.375,11.745,10.3,0.602
Blacktown (NSW),2015-07-07 18:00:00 +1000,0.986,10.517,10.8,0.015
Blacktown (NSW),2015-07-07 19:00:00 +1000,0.5,11.001,10.7,
Blacktown (NSW),2015-07-07 20:00:00 +1000,0.77,10.227,10.2,
Blacktown (NSW),2015-07-07 21:00:00 +1000,0.81,8.734,8.3,
Blacktown (NSW),2015-07-07 22:00:00 +1000,0.996,7.108,7,
Blacktown (NSW),2015-07-07 23:00:00 +1000,1,5.911,6.7,
Blacktown (NSW),2015-07-08 00:00:00 +1000,0.966,5.616,7.1,
Blacktown (NSW),2015-07-08 01:00:00 +1000,1,4.963,7.6,
Blacktown (NSW),2015-07-08 02:00:00 +1000,1,5.257,7,
Blacktown (NSW),2015-07-08 03:00:00 +1000,1,4.826,7.1,
Blacktown (NSW),2015-07-08 04:00:00 +1000,1,4.421,6.5,
Blacktown (NSW),2015-07-08 05:00:00 +1000,1,4.292,6.1,
Blacktown (NSW),2015-07-08 06:00:00 +1000,1,4.956,6.1,
Blacktown (NSW),2015-07-08 07:00:00 +1000,1,4.76,6.6,
Blacktown (NSW),2015-07-08 08:00:00 +1000,15.455,6.503,7.1,0.389
Blacktown (NSW),2015-07-08 09:00:00 +1000,158.798,8.003,8.7,2.178
Blacktown (NSW),2015-07-08 10:00:00 +1000,270.867,10.95,11.2,5.736
Blacktown (NSW),2015-07-08 11:00:00 +1000,576.692,14.352,13.1,12.482
Blacktown (NSW),2015-07-08 12:00:00 +1000,394.553,14.659,13.9,8.329
Blacktown (NSW),2015-07-08 13:00:00 +1000,619.928,17.685,15.3,13.033
Blacktown (NSW),2015-07-08 14:00:00 +1000,436.822,17.061,14.1,7.918
Blacktown (NSW),2015-07-08 15:00:00 +1000,84.84,14.447,13.7,1.831
Blacktown (NSW),2015-07-08 16:00:00 +1000,55.29,13.886,12.6,1.241
Blacktown (NSW),2015-07-08 17:00:00 +1000,37.235,13.321,10.9,0.803
Blacktown (NSW),2015-07-08 18:00:00 +1000,1.754,10.273,9.5,0.022
Blacktown (NSW),2015-07-08 19:00:00 +1000,1,7.593,7.6,
Blacktown (NSW),2015-07-08 20:00:00 +1000,0.981,6.511,8.8,
Blacktown (NSW),2015-07-08 21:00:00 +1000,1,6.81,8,
Blacktown (NSW),2015-07-08 22:00:00 +1000,0.977,6.955,8.9,
Blacktown (NSW),2015-07-08 23:00:00 +1000,0.881,6.244,8,
Blacktown (NSW),2015-07-09 00:00:00 +1000,0.34,5.833,8.1,
Blacktown (NSW),2015-07-09 01:00:00 +1000,0.878,4.184,6.7,
Blacktown (NSW),2015-07-09 02:00:00 +1000,0.172,4.174,6.7,
Blacktown (NSW),2015-07-09 03:00:00 +1000,0.56,4.288,6.6,
Blacktown (NSW),2015-07-09 04:00:00 +1000,0.91,3.637,6.2,
Blacktown (NSW),2015-07-09 05:00:00 +1000,0.747,3.366,6.7,
Blacktown (NSW),2015-07-09 06:00:00 +1000,0.585,2.922,5.3,
Blacktown (NSW),2015-07-09 07:00:00 +1000,0.611,2.614,3.6,
Blacktown (NSW),2015-07-09 08:00:00 +1000,17.205,2.793,5.3,0.311
Blacktown (NSW),2015-07-09 09:00:00 +1000,184.869,4.662,8.6,2.317
Blacktown (NSW),2015-07-09 10:00:00 +1000,471.72,9.5,11.2,9.563
Blacktown (NSW),2015-07-09 11:00:00 +1000,588.659,15.033,13.1,12.829
Blacktown (NSW),2015-07-09 12:00:00 +1000,647.754,18.23,15.6,13.948
Blacktown (NSW),2015-07-09 13:00:00 +1000,649.531,19.718,15.9,13.9
Blacktown (NSW),2015-07-09 14:00:00 +1000,590.287,20.392,16.3,10.636
Blacktown (NSW),2015-07-09 15:00:00 +1000,183.646,17.227,15.9,1.982
Blacktown (NSW),2015-07-09 16:00:00 +1000,37.005,14.787,15,1.124
Blacktown (NSW),2015-07-09 17:00:00 +1000,18.897,14.29,13.4,0.29
Blacktown (NSW),2015-07-09 18:00:00 +1000,1.164,11.92,11.4,0.029
Blacktown (NSW),2015-07-09 19:00:00 +1000,0.104,9.202,9.9,
Blacktown (NSW),2015-07-09 20:00:00 +1000,0.223,7.966,9.1,
Blacktown (NSW),2015-07-09 21:00:00 +1000,0.112,8.281,8.9,
Blacktown (NSW),2015-07-09 22:00:00 +1000,0.2,8.029,8.2,
Blacktown (NSW),2015-07-09 23:00:00 +1000,0.199,7.174,8.6,
Blacktown (NSW),2015-07-10 00:00:00 +1000,0.034,7.712,9.1,
Blacktown (NSW),2015-07-10 01:00:00 +1000,0.586,5.645,7,
Blacktown (NSW),2015-07-10 02:00:00 +1000,0.082,5.634,5.8,
Blacktown (NSW),2015-07-10 03:00:00 +1000,0.028,5.122,5.5,
Blacktown (NSW),2015-07-10 04:00:00 +1000,0.18,4.398,4.1,
Blacktown (NSW),2015-07-10 05:00:00 +1000,0.628,4.501,4.4,
Blacktown (NSW),2015-07-10 06:00:00 +1000,0.228,4.535,4.3,
Blacktown (NSW),2015-07-10 07:00:00 +1000,0.778,3.856,4.4,
Blacktown (NSW),2015-07-10 08:00:00 +1000,16.276,3.662,6.2,0.218
Blacktown (NSW),2015-07-10 09:00:00 +1000,242.407,6.341,7.7,2.837
Blacktown (NSW),2015-07-10 10:00:00 +1000,319.031,9.944,8.8,6.318
Blacktown (NSW),2015-07-10 11:00:00 +1000,133.886,10.923,9.4,2.917
Blacktown (NSW),2015-07-10 12:00:00 +1000,122.539,12.107,10.6,2.719
Blacktown (NSW),2015-07-10 13:00:00 +1000,222.755,14.457,11.9,4.872
Blacktown (NSW),2015-07-10 14:00:00 +1000,227.377,16.683,12.3,4.852
Blacktown (NSW),2015-07-10 15:00:00 +1000,80.025,14.366,12.1,1.768
Blacktown (NSW),2015-07-10 16:00:00 +1000,29.675,12.696,11.4,0.607
Blacktown (NSW),2015-07-10 17:00:00 +1000,7.335,11.855,10,0.123
Blacktown (NSW),2015-07-10 18:00:00 +1000,0.962,10.959,10.2,0
Blacktown (NSW),2015-07-10 19:00:00 +1000,0.195,10.514,10.6,
Blacktown (NSW),2015-07-10 20:00:00 +1000,0,10.234,10,
Blacktown (NSW),2015-07-10 21:00:00 +1000,0,9.564,9.6,
Blacktown (NSW),2015-07-10 22:00:00 +1000,0.038,9.146,8.5,
Blacktown (NSW),2015-07-10 23:00:00 +1000,0.023,8.566,8.2,
Blacktown (NSW),2015-07-11 00:00:00 +1000,0.065,8.148,6.7,
Blacktown (NSW),2015-07-11 01:00:00 +1000,0.047,5.961,5.7,
Blacktown (NSW),2015-07-11 02:00:00 +1000,0.106,4.738,6.1,
Blacktown (NSW),2015-07-11 03:00:00 +1000,0.188,5.043,7.2,
Blacktown (NSW),2015-07-11 04:00:00 +1000,0.852,3.564,5.7,
Blacktown (NSW),2015-07-11 05:00:00 +1000,0.73,4.218,4.9,
Blacktown (NSW),2015-07-11 06:00:00 +1000,0.552,3.468,4.2,
Blacktown (NSW),2015-07-11 07:00:00 +1000,0.291,3.165,3.6,
Blacktown (NSW),2015-07-11 08:00:00 +1000,16.097,2.235,5.3,0.129
Blacktown (NSW),2015-07-11 09:00:00 +1000,231.105,4.321,8.7,2.278
Blacktown (NSW),2015-07-11 10:00:00 +1000,477.484,8.276,9.8,9.751
Blacktown (NSW),2015-07-11 11:00:00 +1000,607.013,13.517,12.3,13.209
Blacktown (NSW),2015-07-11 12:00:00 +1000,664.769,17.562,14.4,14.277
Blacktown (NSW),2015-07-11 13:00:00 +1000,660.577,20.16,17.1,14.119
Blacktown (NSW),2015-07-11 14:00:00 +1000,602.871,20.828,17.7,10.902
Blacktown (NSW),2015-07-11 15:00:00 +1000,181.789,18.522,17.6,1.961
Blacktown (NSW),2015-07-11 16:00:00 +1000,33.657,16.488,16.7,1.116
Blacktown (NSW),2015-07-11 17:00:00 +1000,18.623,15.808,15,0.292
Blacktown (NSW),2015-07-11 18:00:00 +1000,0.689,14.312,14.6,0.017
Blacktown (NSW),2015-07-11 19:00:00 +1000,0.004,13.308,13.6,
Blacktown (NSW),2015-07-11 20:00:00 +1000,0,12.296,10.3,
Blacktown (NSW),2015-07-11 21:00:00 +1000,0.008,10.706,9.5,
Blacktown (NSW),2015-07-11 22:00:00 +1000,0.046,9.198,8.9,
Blacktown (NSW),2015-07-11 23:00:00 +1000,0,8.686,9.1,
Blacktown (NSW),2015-07-12 00:00:00 +1000,0.985,5.724,7.4,
Blacktown (NSW),2015-07-12 01:00:00 +1000,0.031,7.746,7.4,
Blacktown (NSW),2015-07-12 02:00:00 +1000,0.004,7.529,7.3,
Blacktown (NSW),2015-07-12 03:00:00 +1000,0.067,7.113,7.2,
Blacktown (NSW),2015-07-12 04:00:00 +1000,0.225,6.432,6.5,
Blacktown (NSW),2015-07-12 05:00:00 +1000,0.288,6.096,6.4,
Blacktown (NSW),2015-07-12 06:00:00 +1000,0.193,6.605,6.9,
Blacktown (NSW),2015-07-12 07:00:00 +1000,0.39,6.943,7,
Blacktown (NSW),2015-07-12 08:00:00 +1000,10.352,7.238,7.4,0.252
Blacktown (NSW),2015-07-12 09:00:00 +1000,147.027,9.381,9.1,2.669
Blacktown (NSW),2015-07-12 10:00:00 +1000,228.58,11.987,10.4,4.828
Blacktown (NSW),2015-07-12 11:00:00 +1000,511.241,14.024,11.6,11.216
Blacktown (NSW),2015-07-12 12:00:00 +1000,561.415,14.598,12,12.196
Blacktown (NSW),2015-07-12 13:00:00 +1000,352.008,14.213,12.3,7.596
Blacktown (NSW),2015-07-12 14:00:00 +1000,331.829,14.005,12.1,6.463
Blacktown (NSW),2015-07-12 15:00:00 +1000,139.421,12.559,11.8,2.7
Blacktown (NSW),2015-07-12 16:00:00 +1000,76.469,12.059,11.5,1.757
Blacktown (NSW),2015-07-12 17:00:00 +1000,24.064,11.254,10.2,0.412
Blacktown (NSW),2015-07-12 18:00:00 +1000,1.718,9.178,8.9,0.025
Blacktown (NSW),2015-07-12 19:00:00 +1000,0.897,7.91,8,
Blacktown (NSW),2015-07-12 20:00:00 +1000,0.885,7.05,7.5,
Blacktown (NSW),2015-07-12 21:00:00 +1000,0.76,6.65,7.1,
Blacktown (NSW),2015-07-12 22:00:00 +1000,0.82,6.273,6.8,
Blacktown (NSW),2015-07-12 23:00:00 +1000,0.705,6.093,6.5,
Blacktown (NSW),2015-07-13 00:00:00 +1000,0.747,8.203,6.3,
Blacktown (NSW),2015-07-13 01:00:00 +1000,0.606,6.009,6.6,
Blacktown (NSW),2015-07-13 02:00:00 +1000,0.265,6.689,7.4,
Blacktown (NSW),2015-07-13 03:00:00 +1000,0.172,7.189,8.2,
Blacktown (NSW),2015-07-13 04:00:00 +1000,0.172,7.417,8.2,
Blacktown (NSW),2015-07-13 05:00:00 +1000,0.025,7.265,8.1,
Blacktown (NSW),2015-07-13 06:00:00 +1000,0.059,7.091,8.4,
Blacktown (NSW),2015-07-13 07:00:00 +1000,0.047,7.057,7.2,
Blacktown (NSW),2015-07-13 08:00:00 +1000,1.145,7.333,7.1,0.019
Blacktown (NSW),2015-07-13 09:00:00 +1000,19.283,7.661,8.3,0.388
Blacktown (NSW),2015-07-13 10:00:00 +1000,60.597,9.371,9.5,1.355
Blacktown (NSW),2015-07-13 11:00:00 +1000,171.587,12.086,14.8,3.84
Blacktown (NSW),2015-07-13 12:00:00 +1000,604.262,17.549,16,13.109
Blacktown (NSW),2015-07-13 13:00:00 +1000,668.05,17.92,15.7,14.482
Blacktown (NSW),2015-07-13 14:00:00 +1000,623.273,17.834,16.3,11.472
Blacktown (NSW),2015-07-13 15:00:00 +1000,180.651,16.5,15.7,2.016
Blacktown (NSW),2015-07-13 16:00:00 +1000,30.701,15.285,14.8,1.131
Blacktown (NSW),2015-07-13 17:00:00 +1000,19.041,14.22,13.6,0.302
Blacktown (NSW),2015-07-13 18:00:00 +1000,1.929,11.866,11.7,0.024
Blacktown (NSW),2015-07-13 19:00:00 +1000,0.413,11.248,12.2,
Blacktown (NSW),2015-07-13 20:00:00 +1000,0.873,11.232,11.3,
Blacktown (NSW),2015-07-13 21:00:00 +1000,0.632,10.479,10.5,
Blacktown (NSW),2015-07-13 22:00:00 +1000,0.676,9.885,9.6,
Blacktown (NSW),2015-07-13 23:00:00 +1000,0.67,8.407,9.4,
Blacktown (NSW),2015-07-14 00:00:00 +1000,0.585,6.779,9.2,
Blacktown (NSW),2015-07-14 01:00:00 +1000,0.413,7.465,9.1,
Blacktown (NSW),2015-07-14 02:00:00 +1000,0.308,7,8.3,
Blacktown (NSW),2015-07-14 03:00:00 +1000,0.074,6.143,6.5,
Blacktown (NSW),2015-07-14 04:00:00 +1000,0.098,6.294,4.8,
Blacktown (NSW),2015-07-14 05:00:00 +1000,0.187,6.39,4.2,
Blacktown (NSW),2015-07-14 06:00:00 +1000,0.214,5.942,5.8,
Blacktown (NSW),2015-07-14 07:00:00 +1000,0.047,6.519,5.9,
Blacktown (NSW),2015-07-14 08:00:00 +1000,17.255,6.655,8.6,0.189
Blacktown (NSW),2015-07-14 09:00:00 +1000,257.517,9.321,11.2,2.511
Blacktown (NSW),2015-07-14 10:00:00 +1000,483.391,14.86,13.5,10.032
Blacktown (NSW),2015-07-14 11:00:00 +1000,609.732,17.042,14.2,13.506
Blacktown (NSW),2015-07-14 12:00:00 +1000,681.16,17.504,14.9,14.987
Blacktown (NSW),2015-07-14 13:00:00 +1000,678.911,18.654,15.4,14.855
Blacktown (NSW),2015-07-14 14:00:00 +1000,616.937,19.169,15.9,11.461
Blacktown (NSW),2015-07-14 15:00:00 +1000,194.466,16.824,15.2,2.251
Blacktown (NSW),2015-07-14 16:00:00 +1000,80.41,15.267,14.4,1.846
Blacktown (NSW),2015-07-14 17:00:00 +1000,40.322,14.184,12.6,0.884
Blacktown (NSW),2015-07-14 18:00:00 +1000,2.863,11.747,11,0.074
Blacktown (NSW),2015-07-14 19:00:00 +1000,0.365,11.028,10.1,
Blacktown (NSW),2015-07-14 20:00:00 +1000,0.375,9.544,8.9,
Blacktown (NSW),2015-07-14 21:00:00 +1000,0.375,8.428,7.6,
Blacktown (NSW),2015-07-14 22:00:00 +1000,0.862,7.916,6.9,
Blacktown (NSW),2015-07-14 23:00:00 +1000,0.72,7.257,5.5,
Blacktown (NSW),2015-07-15 00:00:00 +1000,0.088,7.061,5.8,
Blacktown (NSW),2015-07-15 01:00:00 +1000,0.46,7.074,5,
Blacktown (NSW),2015-07-15 02:00:00 +1000,0.164,5.962,2.6,
Blacktown (NSW),2015-07-15 03:00:00 +1000,0.596,4.558,2.5,
Blacktown (NSW),2015-07-15 04:00:00 +1000,0.495,2.65,3.3,
Blacktown (NSW),2015-07-15 05:00:00 +1000,0.49,2.54,2.7,
Blacktown (NSW),2015-07-15 06:00:00 +1000,0.864,2.476,2.7,
Blacktown (NSW),2015-07-15 07:00:00 +1000,0.603,3.083,3,
Blacktown (NSW),2015-07-15 08:00:00 +1000,18.137,3.664,4.9,0.202
Blacktown (NSW),2015-07-15 09:00:00 +1000,257.696,6.375,7.1,2.769
Blacktown (NSW),2015-07-15 10:00:00 +1000,483.523,11.025,9.6,10.18
Blacktown (NSW),2015-07-15 11:00:00 +1000,534.668,14.519,11.6,11.695
Blacktown (NSW),2015-07-15 12:00:00 +1000,549.835,16.068,13.7,11.768
Blacktown (NSW),2015-07-15 13:00:00 +1000,629.599,18.065,14.5,13.514
Blacktown (NSW),2015-07-15 14:00:00 +1000,604.178,17.991,15.2,10.995
Blacktown (NSW),2015-07-15 15:00:00 +1000,182.284,15.615,15,2.08
Blacktown (NSW),2015-07-15 16:00:00 +1000,52.334,12.911,13.7,1.119
Blacktown (NSW),2015-07-15 17:00:00 +1000,24.249,11.363,9.7,0.441
Blacktown (NSW),2015-07-15 18:00:00 +1000,0.693,11.088,9.8,0.021
Blacktown (NSW),2015-07-15 19:00:00 +1000,0.008,10.978,10.5,
Blacktown (NSW),2015-07-15 20:00:00 +1000,0,11.067,10.1,
Blacktown (NSW),2015-07-15 21:00:00 +1000,0,9.214,8.8,
Blacktown (NSW),2015-07-15 22:00:00 +1000,0,9.741,9.2,
Blacktown (NSW),2015-07-15 23:00:00 +1000,0.046,8.923,8.6,
Blacktown (NSW),2015-07-16 00:00:00 +1000,0.031,7.456,8.1,
Blacktown (NSW),2015-07-16 01:00:00 +1000,0.38,6.947,7.9,
Blacktown (NSW),2015-07-16 02:00:00 +1000,0.487,7.188,7.8,
Blacktown (NSW),2015-07-16 03:00:00 +1000,0.635,7.262,8,
Blacktown (NSW),2015-07-16 04:00:00 +1000,0.773,7.742,7.8,
Blacktown (NSW),2015-07-16 05:00:00 +1000,1,7.273,7.4,
Blacktown (NSW),2015-07-16 06:00:00 +1000,0.942,6.796,7.6,
Blacktown (NSW),2015-07-16 07:00:00 +1000,0.848,7.151,7.5,
Blacktown (NSW),2015-07-16 08:00:00 +1000,23.363,7.77,8,0.6
Blacktown (NSW),2015-07-16 09:00:00 +1000,53.378,8.867,8.8,1.17
Blacktown (NSW),2015-07-16 10:00:00 +1000,54.795,9.28,8.1,1.156
Blacktown (NSW),2015-07-16 11:00:00 +1000,14.435,7.997,8.1,0.21
Blacktown (NSW),2015-07-16 12:00:00 +1000,109.115,9.304,8.7,2.37
Blacktown (NSW),2015-07-16 13:00:00 +1000,297.205,12.941,11.4,6.458
Blacktown (NSW),2015-07-16 14:00:00 +1000,301.147,14.214,11,6.396
Blacktown (NSW),2015-07-16 15:00:00 +1000,133.216,13.656,11.1,3.024
Blacktown (NSW),2015-07-16 16:00:00 +1000,59.586,11.62,10.2,1.275
Blacktown (NSW),2015-07-16 17:00:00 +1000,28.904,10.369,9.5,0.542
Blacktown (NSW),2015-07-16 18:00:00 +1000,1.953,8.668,8,0.035
Blacktown (NSW),2015-07-16 19:00:00 +1000,0.004,7.069,8.4,
Blacktown (NSW),2015-07-16 20:00:00 +1000,0.096,8.593,8.5,
Blacktown (NSW),2015-07-16 21:00:00 +1000,0.061,9.042,8.5,
Blacktown (NSW),2015-07-16 22:00:00 +1000,0.035,8.336,8.2,
Blacktown (NSW),2015-07-16 23:00:00 +1000,0.096,7.66,7.4,
Blacktown (NSW),2015-07-17 00:00:00 +1000,0.919,2.88,7.3,
Blacktown (NSW),2015-07-17 01:00:00 +1000,0.212,6.996,7.1,
Blacktown (NSW),2015-07-17 02:00:00 +1000,0.273,6.505,6.6,
Blacktown (NSW),2015-07-17 03:00:00 +1000,0.234,6.172,6.8,
Blacktown (NSW),2015-07-17 04:00:00 +1000,0.082,6.446,6.6,
Blacktown (NSW),2015-07-17 05:00:00 +1000,0.14,6.479,5.6,
Blacktown (NSW),2015-07-17 06:00:00 +1000,0.259,5.626,5.3,
Blacktown (NSW),2015-07-17 07:00:00 +1000,0.156,5.181,5.1,
Blacktown (NSW),2015-07-17 08:00:00 +1000,1.331,5.083,5.6,0.03
Blacktown (NSW),2015-07-17 09:00:00 +1000,11.293,5.466,6.5,0.199
Blacktown (NSW),2015-07-17 10:00:00 +1000,61.037,7.156,8.6,1.353
Blacktown (NSW),2015-07-17 11:00:00 +1000,147.268,10.008,10.7,3.31
Blacktown (NSW),2015-07-17 12:00:00 +1000,190.244,12.085,11.4,4.26
Blacktown (NSW),2015-07-17 13:00:00 +1000,245.425,12.816,12.3,5.461
Blacktown (NSW),2015-07-17 14:00:00 +1000,371.814,14.171,12.8,7.343
Blacktown (NSW),2015-07-17 15:00:00 +1000,176.04,14.403,12.8,3.811
Blacktown (NSW),2015-07-17 16:00:00 +1000,89.312,13.828,12.4,2.02
Blacktown (NSW),2015-07-17 17:00:00 +1000,38.58,12.594,11.3,0.836
Blacktown (NSW),2015-07-17 18:00:00 +1000,1.921,9.996,10.1,0.035
Blacktown (NSW),2015-07-17 19:00:00 +1000,0.046,8.468,9.5,
Blacktown (NSW),2015-07-17 20:00:00 +1000,0.142,7.49,8.8,
Blacktown (NSW),2015-07-17 21:00:00 +1000,0.572,6.907,6.7,
Blacktown (NSW),2015-07-17 22:00:00 +1000,0.563,5.604,7.3,
Blacktown (NSW),2015-07-17 23:00:00 +1000,0.931,4.358,7.6,
Blacktown (NSW),2015-07-18 00:00:00 +1000,0.176,6.64,7.2,
Blacktown (NSW),2015-07-18 01:00:00 +1000,0.992,2.654,7.5,
Blacktown (NSW),2015-07-18 02:00:00 +1000,0.942,5.058,6.3,
Blacktown (NSW),2015-07-18 03:00:00 +1000,0.953,5.808,6.8,
Blacktown (NSW),2015-07-18 04:00:00 +1000,0.961,6.389,6.8,
Blacktown (NSW),2015-07-18 05:00:00 +1000,0.904,4.997,5.9,
Blacktown (NSW),2015-07-18 06:00:00 +1000,0.945,4.187,5.6,
Blacktown (NSW),2015-07-18 07:00:00 +1000,0.934,4.571,6.5,
Blacktown (NSW),2015-07-18 08:00:00 +1000,20.666,4.716,8.4,0.238
Blacktown (NSW),2015-07-18 09:00:00 +1000,263.825,7.885,9.8,2.837
Blacktown (NSW),2015-07-18 10:00:00 +1000,491.04,11.596,11.8,10.41
Blacktown (NSW),2015-07-18 11:00:00 +1000,622.064,13.357,12.6,13.69
Blacktown (NSW),2015-07-18 12:00:00 +1000,439.737,14.296,13.2,9.545
Blacktown (NSW),2015-07-18 13:00:00 +1000,277.429,14.552,14.1,6.111
Blacktown (NSW),2015-07-18 14:00:00 +1000,364.55,14.825,13.8,7.229
Blacktown (NSW),2015-07-18 15:00:00 +1000,120.742,14.078,13.6,2.704
Blacktown (NSW),2015-07-18 16:00:00 +1000,87.741,13.788,12.8,2.187
Blacktown (NSW),2015-07-18 17:00:00 +1000,23.75,12.856,11.6,0.496
Blacktown (NSW),2015-07-18 18:00:00 +1000,1.636,11.669,10.8,0.035
Blacktown (NSW),2015-07-18 19:00:00 +1000,0.073,10.606,10.4,
Blacktown (NSW),2015-07-18 20:00:00 +1000,0.05,10.565,9.7,
